criterion;lifecycle_step;name;category;avg_electricity_consumption;description;location;level;source;tier;unit;value;subscriber;version
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.309341;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000606109;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00158928;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;1.81252;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000555128;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;8.81838;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000220548;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000276725;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00102718;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000748539;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix SK;electricity-mix;NULL;;Slovakia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000044248;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.498523;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000992283;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000317265;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;1.21392;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000013724;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;8.42927;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000380012;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000212957;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00171459;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00107077;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix SI;electricity-mix;NULL;;Slovenia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000027791;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;1.17562;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000862445;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.0151197;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.168572;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000128452;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;11.357;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.00183076;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000212354;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.0200646;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.00551237;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix ZA;electricity-mix;NULL;;South Africa;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000233204;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.467803;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000518326;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.000229486;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.715428;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000300833;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;7.48386;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.000364584;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000228166;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.000822659;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.00119734;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix ES;electricity-mix;NULL;;Spain;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000080058;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.709185;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000986932;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.0106068;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.00227721;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000987462;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;8.75993;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.000816111;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000880426;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.00884707;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.00280876;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix LK;electricity-mix;NULL;;Sri Lanka;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000022184;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;1.12472;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000955701;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0275295;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000614382;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000231237;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;12.8292;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0010692;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000785106;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0116992;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00498193;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix SD;electricity-mix;NULL;;Sudan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000875;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.0464664;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000777062;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.000205792;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;2.29525;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000116319;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;4.73005;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000428489;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000220231;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.000147182;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.000136489;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix SE;electricity-mix;NULL;;Sweden;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000134175;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0448568;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000100467;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000404326;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;1.7797;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000879124;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;4.73617;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000293411;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000290967;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000255719;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000851181;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix CH;electricity-mix;NULL;;Switzerland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000216922;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;1.08778;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000268396;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.0233106;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.000225553;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000195761;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;16.0882;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.00125559;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000099046;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.0137387;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.00463733;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix SY;electricity-mix;NULL;;Syrian Arab Republic;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000472;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.845351;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000578088;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.00861254;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.890799;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000239765;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;10.9587;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.00123681;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000350426;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.0135506;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.00372411;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TW;electricity-mix;NULL;;Taiwan Province Of China;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000089731;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0426743;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000152621;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000684273;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000827221;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000461141;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.47913;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000289468;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000261761;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.000316994;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000808297;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TJ;electricity-mix;NULL;;Tajikistan;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000749;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.475635;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000132261;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00155966;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000914319;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000010929;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;5.85267;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.000312165;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000488341;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00341813;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.00105159;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TZ;electricity-mix;NULL;;Tanzania United Republic Of;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001091;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.646174;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000569593;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.00709655;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.000543322;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000960206;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;9.04947;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.000755223;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000526191;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.00829332;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.00238699;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix TH;electricity-mix;NULL;;Thailand;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000002401;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.545455;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000134255;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.0127167;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.000835395;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000106376;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;5.91196;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.000526342;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix TG;electricity-mix;NULL;;Togo;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000378257;NULL;NULL
